4.878048780487804874e-03 5.217391304347826497e-03 1.224967700258398073e-01 1.882530120481927874e-02 1.706735180767113280e-02 5.964214711729621393e-02 2.014775016789791678e-02 1.032073278231898650e-01 6.119852788000833266e-02 0.000000000000000000e+00 4.677581022385565723e-02 4.786136676199243545e-01 8.700000000000000000e+01
5.962059620596205957e-03 3.478260869565217520e-03 1.274224806201550431e-01 1.317771084337349477e-02 1.982015048632776444e-02 1.988071570576540811e-02 6.715916722632640085e-03 3.001340658201032130e-02 5.126921741545725775e-02 0.000000000000000000e+00 4.811226194453725735e-02 4.762710164342219277e-01 9.300000000000000000e+01
1.084010840108401083e-03 1.739130434782608760e-03 4.274063307493540242e-01 7.530120481927711495e-02 4.899981648008808893e-02 9.940357852882704057e-03 3.357958361316320042e-03 8.839160994169106833e-03 8.535851676966876855e-02 5.315379163713678965e-04 8.102238556632142610e-03 4.524985678845035442e-01 8.400000000000000000e+01
3.252032520325203249e-03 3.478260869565217520e-03 1.559270025839793461e-01 2.164909638554217072e-02 1.926959075059644227e-02 2.982107355864810697e-02 1.007387508394895839e-02 1.520362607075524501e-02 3.278050135407262894e-02 0.000000000000000000e+00 9.572335449381891292e-02 4.953804523478892996e-01 9.200000000000000000e+01
9.322493224932248967e-02 1.965217391304348027e-01 1.064276485788113735e-01 3.106174698795181183e-02 2.330702881262616821e-02 2.982107355864810697e-02 5.691739422431162099e-02 1.034519474772311737e-01 5.674661481841538485e-02 2.632884479092841845e-01 3.090544604076177725e-03 2.674768242476657194e-06 0.000000000000000000e+00
4.444444444444444614e-02 7.652173913043477937e-02 1.803133074935400759e-01 2.823795180722891637e-02 5.799229216369976292e-02 2.982107355864810697e-02 1.007387508394895839e-02 3.864278049423461314e-02 4.103603916394694962e-02 7.795889440113395888e-04 3.608419645840293954e-02 5.884793273849459050e-01 9.400000000000000000e+01
2.005420054200542090e-02 8.521739130434782816e-02 3.680555555555555802e-01 1.255647590361445576e-01 8.258396035969901849e-02 1.292246520874751337e-01 1.343183344526528017e-02 1.036676719294196969e-01 1.214426775918339002e-01 1.417434443656980479e-04 1.937854994988305948e-02 4.787086218925323267e-01 8.100000000000000000e+01
7.046070460704607040e-03 2.086956521739130599e-02 2.220607235142119107e-01 8.527861445783133099e-02 3.817214167737199154e-02 2.982107355864810697e-02 3.357958361316319695e-02 2.580246527529012623e-01 3.244030275675300334e-01 7.795889440113395888e-04 1.378215836952889975e-02 4.653173946865729049e-01 9.100000000000000000e+01
1.300813008130081300e-02 5.565217391304348032e-02 2.503229974160206886e-02 6.588855421686747385e-03 3.670398238208845074e-03 9.940357852882703016e-02 3.357958361316319695e-02 3.618470921333406809e-02 1.856593292132490899e-02 7.087172218284902396e-05 3.072168392916805879e-01 8.110374311525798685e-01 8.300000000000000000e+01
3.631436314363143542e-02 1.565217391304347949e-01 1.405846253229974252e-01 2.353162650602409756e-02 9.910075243163882219e-03 5.964214711729621393e-02 3.693754197447952220e-02 1.584802865454044626e-02 1.225526005138532007e-02 1.063075832742735902e-04 5.337454059472102053e-02 4.548260620501652918e-01 9.000000000000000000e+01
8.130081300813007256e-03 8.695652173913043584e-03 1.361434108527131981e-01 6.344126506024096168e-02 3.707102220590934027e-02 4.970178926441351508e-02 1.678979180658159848e-02 3.600777558007117740e-02 5.122255398930629366e-02 3.543586109142452282e-04 4.761109254928166598e-03 6.808132187046542771e-01 8.800000000000000000e+01
2.168021680216802166e-03 0.000000000000000000e+00 1.501937984496124201e-01 3.821536144578313587e-02 3.541934299871535990e-02 1.192842942345924279e-01 1.343183344526528017e-02 5.193259422309708107e-02 2.635594750364558120e-02 1.063075832742735902e-04 8.945873705312394619e-02 4.694891415554223180e-01 8.900000000000000000e+01
5.420054200542005415e-03 6.956521739130435041e-03 2.927164082687338520e-01 3.878012048192771427e-02 2.954670581758120362e-02 5.964214711729621393e-02 1.678979180658159848e-02 7.818922873956359043e-02 6.147461981806819076e-02 3.543586109142452282e-04 1.161877714667557543e-01 4.949368866143452617e-01 8.700000000000000000e+01
5.962059620596205957e-03 1.043478260869565299e-02 3.557816537467700657e-01 3.369728915662650870e-02 2.899614608184988146e-02 1.883697813121272269e-01 8.378106111484218133e-02 3.378601163487073011e-02 3.528699395875286443e-02 1.204819277108434058e-03 6.974607417307049362e-02 6.851993928276088885e-01 7.600000000000000000e+01
2.710027100271002708e-03 6.956521739130435041e-03 1.178133074935400482e-01 1.167168674698795296e-02 1.743439163149201887e-02 9.940357852882704057e-03 3.357958361316320042e-03 1.653557612876335389e-02 1.583334490660370797e-02 1.771793054571225599e-04 2.155028399599064406e-02 4.531681515345368783e-01 9.200000000000000000e+01
4.336043360433604332e-03 5.217391304347826497e-03 3.095122739018087987e-01 1.310240963855421881e-01 4.349421912277481872e-02 4.970178926441351508e-02 1.343183344526528017e-02 1.834880941872749360e-01 9.186973126866189443e-02 1.984408221119773105e-03 8.686936184430338326e-03 5.774115821922846115e-01 8.300000000000000000e+01
1.084010840108401083e-03 0.000000000000000000e+00 2.810077519379844749e-02 7.906626506024097556e-03 5.505597357313268478e-03 9.940357852882703016e-02 3.357958361316319695e-02 2.582360231335777481e-02 4.052940768002222249e-02 0.000000000000000000e+00 5.377547611092549085e-01 8.255895077757741118e-01 9.000000000000000000e+01
2.710027100271002708e-03 0.000000000000000000e+00 2.576711886304909882e-01 7.323042168674699648e-02 3.890622132501376368e-02 9.940357852882703016e-02 1.343183344526528017e-02 5.280895007107031663e-02 4.864551072842163842e-02 1.346562721474131672e-03 1.816739057801536883e-01 6.932384087803725725e-01 8.900000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 2.414405684754522205e-02 1.054216867469879616e-02 6.973756652596805813e-03 9.940357852882704057e-03 3.357958361316320042e-03 5.371340947153050273e-04 8.701062426220401713e-03 7.087172218284903480e-04 4.769462078182425124e-02 7.629072056027478288e-01 9.800000000000000000e+01
5.420054200542005415e-04 0.000000000000000000e+00 2.008236434108527368e-01 3.859186746987951916e-02 3.450174343916315167e-02 9.940357852882704057e-03 3.357958361316320042e-03 1.182850816447782172e-01 3.672578293174084962e-02 6.378454996456413241e-04 1.762445706648847407e-02 7.647817723460169637e-01 9.000000000000000000e+01
5.420054200542005415e-04 1.739130434782608760e-03 6.895994832041343892e-02 1.581325301204819511e-02 1.009359515507432525e-02 2.982107355864810697e-02 1.007387508394895839e-02 3.620845869430894953e-02 7.122283174779530344e-03 4.252303330970943606e-04 2.564316739057801442e-01 7.612461745241698718e-01 9.600000000000000000e+01
3.252032520325203249e-03 8.695652173913043584e-03 1.413921188630491155e-01 2.296686746987951916e-02 1.761791154340245497e-02 2.982107355864810697e-02 1.343183344526528017e-02 4.696182785505374768e-02 3.070175682244288481e-02 4.252303330970943606e-04 1.528566655529569121e-02 4.379701183807844789e-01 9.200000000000000000e+01
1.626016260162601625e-03 3.478260869565217520e-03 1.292797157622739002e-01 2.353162650602409756e-02 2.110478986970085874e-02 2.982107355864810697e-02 1.678979180658159848e-02 2.692716152932407569e-02 5.668995208666064572e-02 7.795889440113395888e-04 3.658536585365854132e-02 4.739279194538123519e-01 9.100000000000000000e+01
2.710027100271002708e-03 0.000000000000000000e+00 3.869509043927648606e-01 9.450301204819278045e-02 5.927693154707285722e-02 9.940357852882703016e-02 1.007387508394895839e-02 6.558379588746070243e-02 8.529740990209012941e-02 6.378454996456413241e-04 2.092382225192115086e-01 7.339791412656557767e-01 8.700000000000000000e+01
7.046070460704607040e-03 1.391304347826087008e-02 3.423772609819121793e-01 5.534638554216867595e-02 3.376766379152137953e-02 1.391650099403578256e-01 5.036937541974479543e-02 3.789269272011117767e-02 3.831345045482952710e-02 4.252303330970943606e-04 5.988974273304376039e-02 4.430784799292078469e-01 8.300000000000000000e+01
3.371273712737127282e-01 9.443478260869565544e-01 4.411337209302325646e-01 8.923192771084337283e-02 5.322077445402826484e-02 5.964214711729621393e-02 6.380120886501007560e-02 6.596497505710760545e-02 7.053676827998055232e-02 7.087172218284903480e-04 3.942532576010691903e-02 4.733523984869728030e-01 7.300000000000000000e+01
1.517615176151761516e-02 4.000000000000000083e-02 5.132428940568475317e-01 7.567771084337349130e-02 3.119838502477519093e-02 2.087475149105367800e-01 8.394895903290799932e-02 1.797887167007537479e-01 2.198569543781682054e-02 6.378454996456413241e-04 3.190778483127297560e-02 4.454915666786288808e-01 7.200000000000000000e+01
6.504065040650406498e-03 1.739130434782608717e-02 1.351744186046511809e-01 1.807228915662650523e-02 1.302991374564140166e-02 6.958250497017891278e-02 1.343183344526528017e-02 4.671206248013454881e-02 1.332351920005555093e-02 7.795889440113395888e-04 3.817240227196792846e-02 4.412636496766874084e-01 9.000000000000000000e+01
4.336043360433604332e-03 3.478260869565217520e-03 2.583979328165375011e-01 9.356174698795181877e-02 6.570012846393832873e-02 2.072564612326043554e-01 4.667562122229684113e-02 3.273474085951746382e-01 1.235580862440108368e-01 3.543586109142452282e-04 5.780153691947878536e-02 4.959185265593342162e-01 8.100000000000000000e+01
1.084010840108401083e-03 1.739130434782608760e-03 1.162790697674418589e-02 3.012048192771084494e-03 3.119838502477518573e-03 3.976143141153081623e-02 1.343183344526528017e-02 1.356649518221987247e-02 1.176529407680022149e-02 7.087172218284902396e-05 5.877046441697294510e-01 8.230244050312390813e-01 9.600000000000000000e+01
5.420054200542005415e-04 0.000000000000000000e+00 9.423449612403100861e-02 4.329819277108433798e-03 4.404477885850614609e-03 2.982107355864810697e-02 7.051712558764271221e-02 1.878188120430451455e-02 4.430247899451427405e-03 4.252303330970943606e-04 3.788005345806882418e-01 8.154182557390495800e-01 9.700000000000000000e+01
3.089430894308943173e-02 9.565217391304348116e-02 8.187984496124031675e-02 1.901355421686747038e-02 1.321343365755184296e-02 9.940357852882704057e-03 3.357958361316320042e-03 8.101739609898942276e-03 1.956530796472467221e-02 1.417434443656980479e-04 7.400601403274306711e-02 4.336120293243758694e-01 9.300000000000000000e+01
1.192411924119241191e-02 2.608695652173913249e-02 3.690245478036175975e-01 7.586596385542168641e-02 4.606349788952101426e-02 1.192842942345924279e-01 5.372733378106112068e-02 2.147230157407601647e-01 1.624642733143531748e-01 9.922041105598867691e-04 6.857667891747409872e-02 5.990125647238190298e-01 8.200000000000000000e+01
2.059620596205961884e-02 5.217391304347826497e-02 4.749677002583979624e-01 5.327560240963855748e-02 3.413470361534226560e-02 2.882703777335983708e-01 1.007387508394895909e-01 1.586453454381799022e-01 1.132804666342615146e-01 4.606661941885187642e-04 1.319746074173070577e-02 4.528244438153786189e-01 7.100000000000000000e+01
1.409214092140921408e-02 3.478260869565217520e-03 4.275678294573643790e-01 8.829066265060241114e-02 4.386125894659570479e-02 3.081510934393638101e-01 2.753525856279381845e-01 1.298783907826681072e-01 1.084102492882438734e-01 9.922041105598867691e-04 5.596391580354159734e-03 4.864431600603606465e-01 6.700000000000000000e+01
2.710027100271002708e-03 5.217391304347826497e-03 2.969153746770025748e-01 3.030873493975903832e-02 2.605982749128279985e-02 5.964214711729621393e-02 2.014775016789791678e-02 6.826629976357391494e-02 8.862440108325810029e-02 0.000000000000000000e+00 5.387570998997660843e-02 4.397283327055058200e-01 8.700000000000000000e+01
1.734417344173441733e-02 7.304347826086957096e-02 1.794250645994832083e-01 4.442771084337349824e-02 3.762158194164066938e-02 1.988071570576540603e-01 2.686366689053056034e-02 6.264638091555040089e-02 1.820540240261092971e-02 0.000000000000000000e+00 1.252923488138990918e-02 4.563029799147195198e-01 8.300000000000000000e+01
5.420054200542005415e-04 0.000000000000000000e+00 1.378391472868217282e-01 2.804969879518072473e-02 1.688383189576068977e-02 3.976143141153081623e-02 1.678979180658159848e-02 1.741945264571197194e-02 3.043066453718492118e-02 0.000000000000000000e+00 1.005679919812896700e-01 4.672579390464897120e-01 9.000000000000000000e+01
1.084010840108401083e-03 0.000000000000000000e+00 3.326065891472868574e-01 3.765060240963855748e-02 3.285006423196917130e-02 8.946322067594432437e-02 1.007387508394895839e-02 3.331814685966550532e-02 2.458218179293104877e-02 4.252303330970943606e-04 4.552288673571666666e-02 7.761214523099967399e-01 8.600000000000000000e+01
1.084010840108401083e-03 1.739130434782608760e-03 7.081718346253230989e-02 1.261295180722891637e-02 8.625435859790786183e-03 9.940357852882704057e-03 3.357958361316320042e-03 2.091537624521497534e-03 1.243413651829733922e-02 4.606661941885187642e-04 1.353157367190110233e-02 4.519386497324117680e-01 9.600000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 1.178940568475452325e-02 4.894578313253012194e-03 4.587997797761056776e-03 9.940357852882704057e-03 3.357958361316320042e-03 4.559900347177828781e-04 3.284216373862926253e-03 2.126151665485471803e-04 9.530571333110590682e-02 7.877277175088099881e-01 9.100000000000000000e+01
2.168021680216802166e-02 1.913043478260869484e-02 2.659076227390180791e-01 5.214608433734940068e-02 3.578638282253624597e-02 1.391650099403578256e-01 7.051712558764271221e-02 8.902334613562298826e-02 1.509561835983612259e-02 0.000000000000000000e+00 8.102238556632140876e-02 4.871292381145558847e-01 8.600000000000000000e+01
2.981029810298102892e-02 0.000000000000000000e+00 3.668443152454780587e-01 5.572289156626506618e-02 3.964030097265553582e-02 8.036779324055666196e-01 6.200470114170584246e-01 7.153224922230344562e-02 1.565613499062565306e-02 0.000000000000000000e+00 1.102572669562312119e-02 4.916206197883812856e-01 5.200000000000000000e+01
7.588075880758807581e-03 6.956521739130435041e-03 1.183785529715762341e-01 6.626506024096386060e-02 4.202605982749128138e-02 1.093439363817097359e-01 3.022162525184687865e-02 1.854707800239948912e-01 9.559113950420110306e-02 0.000000000000000000e+00 2.564316739057801581e-02 4.771242675035719527e-01 8.800000000000000000e+01
5.420054200542005415e-04 0.000000000000000000e+00 6.613372093023256459e-02 2.051957831325301393e-02 1.504863277665626810e-02 1.988071570576540811e-02 2.350570852921423509e-02 1.856813587553055164e-03 8.751058954239289076e-03 1.417434443656980913e-03 6.966254594052789795e-02 4.742604823052936069e-01 9.500000000000000000e+01
3.794037940379403791e-03 1.739130434782608760e-03 1.784560723514211911e-01 3.783885542168674565e-02 1.596623233620847460e-02 2.982107355864810697e-02 2.014775016789791678e-02 4.480533540006593762e-01 1.767599472258871152e-02 6.378454996456413241e-04 3.591713999331775167e-03 4.388501171325593364e-01 7.600000000000000000e+01
1.084010840108401083e-03 1.739130434782608760e-03 1.634366925064599518e-01 2.409638554216867595e-02 1.523215268856670766e-02 3.976143141153081623e-02 1.678979180658159848e-02 3.979383867215068732e-02 4.565405180195819534e-02 2.834868887313962043e-04 2.923488138990979271e-02 4.401224152265640344e-01 8.900000000000000000e+01
5.420054200542005415e-04 0.000000000000000000e+00 1.019864341085271325e-01 1.129518072289156620e-02 6.239677004955037146e-03 9.940357852882704057e-03 3.357958361316320042e-03 6.995013796469322365e-03 8.906048191097840419e-03 1.417434443656980479e-04 7.776478449716003882e-02 4.752742194691922939e-01 9.400000000000000000e+01
4.878048780487804874e-03 1.391304347826087008e-02 2.915051679586563513e-02 2.315512048192771080e-02 1.358047348137272903e-02 9.940357852882704057e-03 3.357958361316320042e-03 1.152194194756035323e-01 2.764308034164294353e-02 7.087172218284902396e-05 1.041597059806214504e-01 7.848162322768741372e-01 9.600000000000000000e+01
1.734417344173441733e-02 4.521739130434782733e-02 2.500000000000000000e-01 6.475903614457831359e-02 4.367773903468526175e-02 4.970178926441351508e-02 2.350570852921423509e-02 4.318209795790087929e-02 3.804624678841746904e-02 5.669737774627924085e-04 2.923488138990979271e-02 5.863667062680965048e-01 8.000000000000000000e+01
1.355013550135501441e-02 0.000000000000000000e+00 2.613856589147287024e-01 3.614457831325301046e-02 2.275646907689483911e-02 3.086481113320079239e-01 3.028878441907320029e-01 8.369752502700512908e-02 2.599430595097562691e-02 6.024096385542169205e-04 6.515202138322753744e-03 4.901691122221306096e-01 7.600000000000000000e+01
8.672086720867208665e-03 2.434782608695652134e-02 1.012596899224806335e-01 2.164909638554217072e-02 1.376399339328317033e-02 3.976143141153081623e-02 1.007387508394895839e-02 1.270905975408995747e-01 1.009863203944170590e-01 7.795889440113395888e-04 5.830270631473437326e-02 6.738458932277097135e-01 8.700000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 2.600129198966408609e-02 6.212349397590361498e-03 1.192879427417874692e-02 3.976143141153081623e-02 1.007387508394895839e-02 5.125137994380080976e-03 2.648593847649468799e-02 0.000000000000000000e+00 9.772803207484130616e-03 7.784944175357805252e-01 9.700000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 5.975452196382428569e-03 6.024096385542168988e-03 2.569278766746191638e-03 9.940357852882704057e-03 3.357958361316320042e-03 1.011304357119362091e-01 1.261184639955558739e-01 6.378454996456413241e-04 3.004510524557300055e-01 8.113410173481010457e-01 9.700000000000000000e+01
7.046070460704607040e-03 3.652173913043478548e-02 1.736111111111111188e-02 2.447289156626506097e-03 1.284639383373096036e-03 9.940357852882704057e-03 3.357958361316320042e-03 1.448718339467956013e-04 1.768766057912645340e-03 2.834868887313962043e-04 9.814567323755428452e-02 7.802307879198550067e-01 9.100000000000000000e+01
1.084010840108401083e-03 0.000000000000000000e+00 9.132751937984497081e-02 1.524849397590361672e-02 1.394751330519361336e-02 1.988071570576540811e-02 1.007387508394895839e-02 8.382379310085494306e-03 2.697034928129991155e-02 2.402551381998582758e-01 3.174072836618777732e-03 2.228973535397214399e-06 0.000000000000000000e+00
7.046070460704607040e-03 5.217391304347826497e-03 1.245155038759689914e-01 1.355421686746987979e-02 9.726555331253440920e-03 3.976143141153081623e-02 5.036937541974479543e-02 2.232688706448894556e-02 1.099256996041941478e-02 0.000000000000000000e+00 4.468760441029068220e-02 4.604109781404565616e-01 9.100000000000000000e+01
1.788617886178861874e-02 7.478260869565217517e-02 1.214470284237726128e-01 2.917921686746988152e-02 1.890255092677555621e-02 9.940357852882704057e-03 3.357958361316320042e-03 4.580483230689395314e-03 1.508395250329838157e-02 0.000000000000000000e+00 1.653859004343468178e-02 4.553266895062155206e-01 9.200000000000000000e+01
4.878048780487804874e-03 1.739130434782608760e-03 2.597706718346253218e-01 7.097138554216868289e-02 3.119838502477519093e-02 3.081510934393638101e-01 3.223640026863666685e-01 1.368207598963097626e-02 1.520283313658773831e-02 1.771793054571225599e-04 1.110925492816572033e-02 4.917427675381210728e-01 7.600000000000000000e+01
2.222222222222222307e-02 5.565217391304348032e-02 4.110949612403100861e-01 3.369728915662650870e-02 2.092126995779042264e-02 1.386679920477137118e-01 1.207186030893216966e-01 2.332634438884866740e-02 3.441983195611415802e-02 4.961020552799432761e-04 1.286334781156030921e-02 7.237744546259001766e-01 8.000000000000000000e+01
1.084010840108401083e-03 1.739130434782608760e-03 5.248708010335917384e-03 9.412650602409638502e-04 3.119838502477518573e-03 9.940357852882704057e-03 3.357958361316320042e-03 3.955476056367017261e-03 4.054718422331782951e-03 0.000000000000000000e+00 5.334948212495823627e-01 8.342142979736401065e-01 9.900000000000000000e+01
1.084010840108401083e-03 0.000000000000000000e+00 3.431847545219637863e-02 1.298945783132530139e-02 8.441915947880344884e-03 1.093439363817097359e-01 3.693754197447952220e-02 2.265225495384486087e-02 1.497507117561280333e-02 7.087172218284902396e-05 2.539258269295021839e-02 8.083711330095377789e-01 8.500000000000000000e+01
1.680216802168021592e-02 6.608695652173912638e-02 8.365633074935401037e-02 2.579066265060241114e-02 2.147182969352174481e-02 1.585487077534791234e-01 1.678979180658159848e-02 3.225812835881982504e-02 2.502603985834317337e-03 2.126151665485471803e-04 6.062479117941864670e-01 8.294233422566573699e-01 9.200000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 4.037467700258397588e-03 1.694277108433734757e-03 1.651679207193980370e-03 9.940357852882704057e-03 3.357958361316320042e-03 6.966514419299461240e-05 2.124852440802722439e-03 0.000000000000000000e+00 5.989809555629803661e-01 8.291344672864698895e-01 9.900000000000000000e+01
4.336043360433604332e-03 0.000000000000000000e+00 2.298934108527131981e-01 7.586596385542168641e-02 6.680124793540098693e-02 1.789264413518886487e-01 5.036937541974479543e-02 1.006400089298048472e-01 1.089496562738698771e-01 6.378454996456413241e-04 4.161376545272301719e-01 7.453798951045054189e-01 8.600000000000000000e+01
1.084010840108401083e-03 1.739130434782608760e-03 2.927971576227390571e-01 5.139307228915662717e-02 2.495870801982014858e-02 1.988071570576540811e-02 1.678979180658159848e-02 1.533955226686816720e-01 1.182690090965905216e-01 1.063075832742735576e-03 3.101403274306715474e-01 5.943553474189601227e-01 9.000000000000000000e+01
5.962059620596205957e-03 6.956521739130435041e-03 2.975613695090439381e-01 6.287650602409639022e-02 5.450541383740135915e-02 1.988071570576540603e-01 3.693754197447952220e-02 6.896057625740636965e-02 7.777293243524754929e-02 7.087172218284902396e-05 3.433010357500834719e-02 4.811734208279745406e-01 8.000000000000000000e+01
3.035230352303523033e-02 1.078260869565217384e-01 1.469638242894056868e-01 2.635542168674698954e-02 1.651679207193980370e-02 8.946322067594432437e-02 6.044325050369375729e-02 1.263476346110685988e-01 5.355017012707450480e-02 2.834868887313962043e-04 4.159705980621450361e-02 4.838138628780060957e-01 8.200000000000000000e+01
1.084010840108401083e-03 3.478260869565217520e-03 1.061854005167958692e-01 2.390813253012048431e-02 1.725087171958157584e-02 9.940357852882704057e-03 3.357958361316320042e-03 8.317661974428933180e-02 8.608291090896464520e-03 3.543586109142452282e-04 2.397260273972602607e-02 4.364762603173613087e-01 9.500000000000000000e+01
1.246612466124661159e-02 5.565217391304348032e-02 2.621124031007752153e-01 4.292168674698795122e-02 1.908607083868599924e-02 5.964214711729621393e-02 5.036937541974479543e-02 6.133818033851718560e-02 6.958294562877577472e-02 1.559177888022678961e-03 3.310223855663214088e-01 7.159538780796055324e-01 8.800000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 2.293281653746770052e-02 2.936746987951807317e-02 9.175995595522113552e-03 9.940357852882704057e-03 3.357958361316320042e-03 8.338086528067334413e-02 1.142098465384348283e-01 4.961020552799432761e-04 1.059137988640160288e-01 7.782091089232496817e-01 9.700000000000000000e+01
9.214092140921410073e-03 1.565217391304347949e-02 7.582364341085272297e-02 2.221385542168674912e-02 1.137823453844742129e-02 4.970178926441351508e-02 2.350570852921423509e-02 2.706067319487121536e-01 1.038239011179779153e-01 0.000000000000000000e+00 2.121617106582024750e-02 4.686555054531837960e-01 7.600000000000000000e+01
5.420054200542005415e-04 0.000000000000000000e+00 6.855620155038760766e-02 2.089608433734939721e-02 6.973756652596805813e-03 2.982107355864810697e-02 1.007387508394895839e-02 8.529032355105405083e-02 1.452176932157489032e-02 3.543586109142452282e-04 5.199632475776813090e-01 8.226436963513932277e-01 9.600000000000000000e+01
1.626016260162601625e-03 5.217391304347826497e-03 1.479328165374677040e-01 7.925451807228915679e-02 3.046430537713341880e-02 3.976143141153081623e-02 1.343183344526528017e-02 2.606905319923320530e-01 4.684308034164294532e-01 2.834868887313962043e-04 4.844637487470765391e-02 4.661835738024282527e-01 8.800000000000000000e+01
3.794037940379403791e-03 0.000000000000000000e+00 2.946543927648578864e-01 9.450301204819278045e-02 1.781978344650394508e-01 2.882703777335983708e-01 2.686366689053056034e-02 9.221883880079370654e-02 4.757225192694951310e-02 1.133947554925584817e-03 7.734714333444703271e-02 7.600982531534402620e-01 7.900000000000000000e+01
5.420054200542005415e-04 1.739130434782608760e-03 6.040051679586563860e-02 1.581325301204819511e-02 6.790236740686364514e-03 9.940357852882704057e-03 3.357958361316320042e-03 1.838882729417017428e-02 4.513464342753975567e-02 0.000000000000000000e+00 5.557968593384564615e-01 8.108305824084950375e-01 9.600000000000000000e+01
2.168021680216802166e-02 9.391304347826087695e-02 5.935077519379845790e-02 4.141566265060241288e-03 4.771517709671498943e-03 9.940357852882704057e-03 3.357958361316320042e-03 2.133495040910459708e-04 5.529060481910978708e-03 3.543586109142452282e-04 3.885733377881723793e-01 7.701968406529109412e-01 9.600000000000000000e+01
0.000000000000000000e+00 0.000000000000000000e+00 9.124677002583979346e-03 4.518072289156626307e-03 2.752798678656634239e-03 9.940357852882704057e-03 3.357958361316320042e-03 3.349389301887965159e-02 2.011526977293243753e-03 2.126151665485471803e-04 6.053291012362178591e-01 8.293332917258273707e-01 9.700000000000000000e+01
2.168021680216802166e-03 0.000000000000000000e+00 2.270671834625323238e-01 4.555722891566265503e-02 3.633694255826757508e-02 1.888667992047713406e-01 2.350570852921423509e-02 5.547007941430612959e-02 1.122922019304214980e-02 7.087172218284903480e-04 1.019044437019712632e-02 6.409404485140547392e-01 8.600000000000000000e+01
