8.162336032224470905e-01 3.818152728090444814e-01 5.259171321139066713e-01 2.111089260134017542e-01 7.002601755465482913e-01 7.130598637382163929e-01 9.972194397270695010e-01 5.973282875355487853e-01 6.296321200000000173e-01
4.304089032401909876e-01 2.656368815800577710e-01 2.426971739493261060e-01 5.142422215412897346e-01 7.462591440508480334e-01 4.692920336597914410e-01 8.081984505432775467e-01 5.845438410173587895e-01 1.229968699999999915e+00
3.462075202868868384e-01 8.135392007922228608e-01 4.490297924326920320e-01 4.463053795828368919e-01 7.699486356398540510e-01 4.301599983418507578e-01 3.642101060896026921e-01 8.843265108070037517e-01 9.406787399999999577e-01
2.764989745537941856e-01 6.622764953395818832e-01 7.431069619133173765e-02 4.162705602135879923e-02 8.775712462471710884e-01 8.933636240595025368e-01 2.666956516617796646e-01 3.979402226125484665e-01 1.304419500000000065e+00
7.702125656108260721e-01 5.957699430207819002e-01 5.465172034004783796e-01 5.480558339025426440e-02 5.013084988057512348e-01 1.196425631484049901e-01 5.641425388124248208e-01 8.494838809684251979e-02 6.165541199999999833e-01
1.103711565822268481e-02 9.106710028652437172e-01 4.474598675605384601e-01 4.669783169350701368e-01 3.154905524168505337e-01 2.580045448187884283e-01 7.415671030386650209e-02 7.383581625312561902e-01 6.386378799999999911e-01
4.772639224703713046e-01 2.444970667438145506e-02 6.901775100575218147e-01 3.670112770253395329e-01 6.002826028263720248e-01 1.592569186576899831e-01 2.319648550832498213e-03 2.286278898916327407e-02 6.252640400000000209e-01
7.813007832711660328e-01 5.089114649001669211e-01 8.020598871504984739e-01 8.244192332427744407e-01 5.990961121793116906e-01 8.998540300204596054e-01 8.010531855134661594e-01 7.961361521858750789e-02 3.768364499999999895e-01
3.572117648759096653e-01 1.983761029494977013e-01 9.691357539338057991e-02 7.199641982920552685e-01 6.598302014568213636e-01 1.777561707553617643e-01 2.900549493492144970e-01 1.459719129460990694e-01 1.135147700000000093e+00
2.113693248302759842e-01 4.531344841146208169e-01 4.105719348326009044e-01 7.742684673386075467e-01 3.107901574770688402e-01 7.430197889342929907e-01 1.103837413214935337e-01 5.596290506553355248e-01 8.874174500000000521e-01
2.157256391984094246e-01 8.305887971378314028e-01 7.517325893435393702e-01 1.382019036864193251e-01 6.090438125267865210e-01 8.870144855313588650e-01 7.873048427406961203e-01 4.679871797379422382e-01 4.660132699999999795e-01
4.270191816663601037e-01 1.913615098380203050e-01 2.965272960179506923e-01 6.060996864572303355e-01 8.333654064127120620e-01 4.344077416208783071e-01 2.530779864989602945e-01 4.454193635569382859e-01 1.344193799999999994e+00
3.793203093102034962e-01 5.684255401591098433e-01 1.178629588396606920e-01 7.405466076405825548e-01 6.115182402547101326e-01 2.681776115921182813e-01 7.231618709679575874e-01 4.442284514721578370e-01 1.007433299999999976e+00
7.626863258962459646e-01 3.704939388412893941e-01 4.857221181056846637e-01 5.785516137150020777e-01 4.166530145176923217e-01 9.763435792073310582e-02 3.487127914781949500e-01 4.441922249920535193e-01 8.123627700000000118e-01
5.267887677589245810e-01 3.362324904643387846e-03 7.254569810178255196e-01 9.063696210309257761e-01 6.597703592983931165e-01 4.534315362207691491e-01 8.388344071651111511e-01 8.361075430781970130e-01 5.844687100000000024e-01
8.479281071580307971e-02 1.216918916373954662e-01 7.087243762353350185e-01 5.655073594681704341e-01 3.051089407107081541e-01 9.258039372955986224e-01 1.925630948130558351e-01 6.144353858422761938e-01 8.702877999999999448e-01
9.989366721630048573e-01 7.259329693971514619e-01 5.006120453232855150e-01 7.502241021846225433e-01 1.347555444008091130e-01 2.152801630564298851e-01 7.876725056352490428e-01 8.793159986928904548e-01 5.842599899999999513e-01
8.974968900454139975e-01 3.834894828105588349e-01 9.655359316759242194e-01 1.696530771385520997e-01 3.050133390584177651e-01 2.600464243563519462e-01 4.315825097404132338e-01 2.521712314728726811e-01 5.212220199999999526e-01
1.229080665018083551e-01 4.018054056769371218e-01 4.745151928988719514e-01 1.562867431689318742e-02 5.282074844592002938e-01 4.691311084991510727e-01 4.407463630935714582e-01 5.805223353834271238e-02 1.042629100000000086e+00
5.556645676423001001e-01 2.126034849541674765e-01 3.818879965528801379e-01 2.573287641157054884e-01 3.594067922409697191e-01 7.261957992089596026e-01 4.366996931552953320e-01 4.673499450582035974e-02 8.528548999999999713e-01
3.650767364064313458e-01 5.534036464649477738e-01 6.895353229037541887e-01 5.200657087468613105e-02 6.232825661850673882e-01 1.927814888912441904e-01 4.335254669007411188e-01 9.871830828071967989e-01 1.593915300000000035e-01
3.883264347381306658e-01 9.179669060158213156e-01 9.418046720558292950e-03 4.407735071819147699e-01 1.189505039007071607e-01 2.140304732032362600e-01 9.152096570524537178e-02 7.593747772081029801e-01 1.195605500000000099e+00
1.175849969895245151e-01 6.364384822863554669e-01 9.609646014772179612e-01 1.008288996211292310e-01 6.975616119079719457e-01 2.614754159166974290e-01 8.035662622679384803e-01 9.741383325281234296e-01 6.927276900000000071e-01
9.697481113460193480e-02 3.714498594436644874e-01 6.488579202981494820e-01 7.033770034097183155e-01 3.961692837185238347e-01 4.805051175138408404e-01 5.215975780327397615e-01 6.869552752056120593e-01 8.098083999999999838e-01
7.269067878216731726e-01 6.821920453457691602e-02 3.851877428988703667e-01 9.315255159531005136e-02 4.257612565287021145e-01 8.440869518400949678e-01 1.182459185929554124e-01 7.695239798464560410e-01 6.034647699999999837e-01
2.238112091555636840e-01 8.328536280221715549e-02 1.450579232840744082e-01 7.335566707691381083e-01 7.259898078598112647e-01 1.217069716098943544e-01 9.085731394923317605e-01 4.181506069719345131e-01 1.126457499999999889e+00
3.112591656834950982e-01 2.797377347100756806e-01 5.241040335740208000e-01 1.407418462624336897e-01 1.388374685003363473e-01 9.467957301894551758e-01 1.320275865757470912e-01 4.960660412682427745e-01 8.110737900000000167e-01
9.422444236169751353e-01 7.873657733711774132e-01 7.718009562026877379e-01 2.791589474003639548e-01 9.030225001485866487e-01 9.409214310782556545e-01 5.056391791518147771e-01 9.988745962986934623e-01 6.660199900000000062e-01
1.401125345478884676e-01 8.010824844939495870e-01 5.654271459608950501e-01 8.204346636980188734e-01 2.158805069437500501e-01 2.347343791793007894e-01 9.420158855049184377e-01 1.045146056235398135e-01 1.606713300000000011e-01
6.899531833972005757e-01 3.191427710921806993e-01 2.478625504236942056e-01 7.750213845740727692e-01 6.295521353396723585e-01 1.498707054358159874e-01 1.282404254089763440e-01 3.304618761532218119e-01 9.050874599999999548e-01
1.897232259793372733e-01 1.414495853566621886e-02 2.583235953872998203e-01 7.881880920361881149e-01 4.806236264086965471e-01 1.828558614029259788e-01 8.635704804474644281e-01 8.623564821985332252e-01 9.908722199999999702e-01
4.361903118396778245e-01 3.310521506072746090e-01 6.661541359310846344e-02 1.320568895424922840e-03 7.012826812343070371e-01 4.334489601593045083e-01 8.755847471265044701e-01 4.358201873239048174e-01 1.160541100000000103e+00
5.072908626767950180e-01 1.589151986591192944e-01 2.197527851470032489e-01 8.672506014794562068e-01 9.296903344981829465e-01 1.577191190171912116e-01 7.715418210215283512e-01 2.366376149749539470e-01 1.050413199999999936e+00
4.073593058709970571e-01 2.871462459169074610e-01 8.457653551272327208e-01 3.280394108553424948e-01 3.752608926146505652e-01 5.995072100356990674e-02 3.599828503146363934e-01 1.884242347633915404e-01 7.338553700000000068e-01
9.798331883963025124e-01 2.921114386183748524e-01 6.108248121199013614e-01 5.912749154607593871e-02 5.518479712480039989e-02 2.541471543081328943e-01 2.288342050108470582e-01 4.989561954257411003e-01 2.213265299999999935e-01
8.485719675547330754e-01 7.353780552702648965e-01 2.008565402787434451e-01 7.923566216171756826e-02 9.926476405021328331e-02 3.434546105382320080e-01 3.132601290826605434e-01 5.354166022912898448e-01 5.769520799999999783e-01
9.019927074994997795e-01 1.141792974032755925e-01 2.755137088177517235e-01 9.164266358415046332e-01 8.738991890429319565e-01 9.798251512257201146e-01 6.681774647021937463e-02 8.473510039468769017e-01 1.172264500000000043e+00
6.787799389831972174e-01 4.720192091377105048e-01 9.636366541838237154e-01 5.327929971637637152e-01 7.916616837994212563e-01 9.353739541887893250e-01 6.731770834742709653e-01 4.356754597962843034e-01 3.599471100000000146e-01
4.146907480514357425e-01 2.004394432780449153e-01 5.556199994709374312e-01 1.171224436943997249e-01 7.705376469985629750e-01 2.039539407675872162e-02 3.686237544631124630e-01 8.065644153134670091e-01 2.833381500000000108e-01
1.903774608496525134e-01 1.288781281532141998e-01 4.290212714049519427e-01 4.504143542833007885e-01 7.760393977748508698e-01 6.049233658403375680e-01 4.368367664804671535e-01 4.708479041490405415e-01 1.345930400000000082e+00
4.311195817409518849e-01 4.954557718282045498e-01 8.112141283529463731e-01 7.636006862296523812e-02 2.342124827024231748e-01 4.480587731103347071e-01 7.370472138446699795e-01 4.881134525307279648e-01 6.782262799999999592e-01
2.897124854227345336e-01 6.684437648756264005e-02 9.430899567839881037e-01 6.035890261718273031e-01 7.028304978025243788e-01 6.470034764141809891e-01 6.880217326976244552e-01 4.436254583341004976e-01 2.468674200000000041e-01
8.335132551647466137e-01 9.784131177466621754e-01 2.479722210930389581e-01 5.589494542002015898e-01 9.411697909984442223e-01 5.215633882444545844e-01 8.288141137421762838e-01 3.175228522765564110e-01 8.165461099999999917e-01
8.282057203045734006e-01 4.738995029602510733e-01 1.014476611119018989e-01 5.710029028506513615e-01 2.902531869578475199e-01 7.475773272042518514e-01 8.044141386373941938e-01 5.656668153910424657e-01 7.415264499999999481e-01
6.314053333898692610e-01 8.000251994508200681e-01 6.103689683320372428e-01 8.040883248902619407e-02 4.803117207256429322e-01 4.673673185355829429e-01 7.699513795118404502e-01 8.658221764035898271e-01 7.052801800000000343e-01
2.475724336579629981e-01 5.507988681129950548e-01 5.399648011012652127e-01 6.263055942007562660e-01 4.596091725759922086e-01 8.904859647446533577e-02 6.331333226472785070e-01 6.388319992843900508e-01 9.917524100000000287e-01
6.371781501807399772e-01 1.429782013608658642e-01 3.277527944422068407e-01 2.191046376034730958e-01 5.483438305418293357e-01 1.866482536120063762e-01 4.446481855222209623e-01 5.928806492937142014e-01 7.858965199999999873e-01
2.642252814875779565e-01 4.559764384498161127e-01 8.935539704828263652e-01 8.500388175036643901e-01 7.556031733343494539e-01 1.570596799663835363e-01 5.634023422197875774e-03 8.916763258933131375e-01 5.938528299999999982e-01
5.012144687330427617e-01 5.914417558911118089e-01 7.461469200517947264e-01 1.530945404353692973e-01 7.986079487691528644e-01 9.796254601419684960e-01 4.980105789395687377e-01 8.302482316654732353e-01 8.283490000000000020e-01
2.888219774071405510e-01 1.726953763623612637e-01 4.237749184274260394e-01 8.166953604031912395e-01 5.041882542366626918e-01 5.799220899123749273e-01 7.455363494855651307e-01 2.139646996333581797e-01 5.183044500000000276e-01
8.678307023426319322e-01 8.722540326204279992e-01 6.410340391947539906e-01 9.512768285534303203e-01 7.105123393492879247e-01 3.507138844809366551e-01 3.454530905805504037e-01 4.224141183627287410e-01 8.568082700000000385e-01
5.597076009206446434e-01 4.022670114836087718e-01 8.971041334337936934e-01 4.955343073908768936e-02 3.622984596931477785e-02 9.576432032933235305e-01 6.035005159709033729e-02 9.662387809247890980e-02 5.002209199999999578e-01
3.114115326073939594e-01 9.702481264115997428e-01 4.100928944184881186e-01 2.258931870815168996e-01 5.573104989562003286e-01 2.115439467000554408e-01 9.851346896557980903e-01 8.149827777682563390e-01 9.841204500000000355e-01
5.028752652430431569e-01 2.559027341945310230e-01 7.009626392979371179e-01 9.042383759320714587e-01 4.425666555787722833e-01 4.803373760483343191e-01 7.273195697584224906e-01 8.481011138017983120e-01 6.088703800000000443e-01
1.997927078942327017e-01 2.249290469606536891e-01 5.690819690844722833e-02 7.583406525792186770e-01 1.446899220845419554e-01 2.532857891107415105e-02 2.176438904604039437e-01 3.265349537430661808e-02 1.194920299999999935e+00
6.616881894814997667e-01 6.923569836461103133e-01 7.986769996648956926e-02 5.356833050853906375e-01 2.544013321772380376e-01 4.973871145061848908e-01 2.632563136198967646e-01 5.039722886540716207e-01 6.676195799999999902e-01
1.744853716738734017e-01 1.175918556750160104e-01 9.372431145540573993e-01 6.773073297082434774e-01 9.813124571490128289e-01 5.127739479420754254e-01 7.670827404668744132e-01 7.752693842728017870e-01 4.154318900000000259e-01
3.519896515023632211e-01 8.223197100420542860e-01 9.858292711118346041e-01 9.748136955654995717e-02 8.974807813810727897e-01 5.815257793325007141e-02 4.264037536385777427e-01 9.061832599894710238e-01 5.071084900000000228e-01
4.497062454585813440e-01 2.243793672270191220e-01 5.245948929031789554e-01 4.617250434306744422e-01 8.582154373095129962e-02 4.010855273536823029e-02 4.132069513688469975e-01 4.579062859314151912e-01 8.347612300000000207e-01
6.530886931225612368e-01 4.546236551472345178e-01 2.113283638585811142e-02 1.069012493596886992e-01 9.572833060783785264e-01 8.455482435605912173e-01 6.447382094321358892e-01 1.478673682685469060e-01 7.120366599999999879e-01
6.533332811267156259e-01 8.570971486897798197e-01 8.394980322658800453e-01 7.245924273563717488e-01 8.141026173638327146e-02 6.760226025345420497e-01 4.614700912766296348e-01 3.916113144612017871e-01 1.598115999999999981e-01
7.638130593071634777e-01 6.811511768726087324e-01 2.821189473462051289e-01 5.329092315541709146e-01 8.248197691903420559e-01 1.308387315247938609e-01 6.930424933038389357e-01 7.985820735244637536e-01 1.036006299999999936e+00
4.624262414399450960e-01 7.969122523352546450e-01 9.712699263141835182e-01 6.998031214934524735e-02 9.999996179881363023e-01 3.880647039864636993e-01 2.011843151849209699e-01 4.163072742020251238e-01 6.413499499999999465e-01
4.224827449170013294e-01 2.357367527082326886e-01 8.404886717730228884e-01 4.169887755783403538e-01 9.394659544182807354e-01 5.646043669752845995e-01 6.648329354183980522e-01 5.393736507850143136e-01 5.616809900000000466e-01
1.409495275969592787e-01 3.227368634572086448e-01 9.311851884368559373e-01 4.945309377303301335e-01 6.566665447412134426e-01 9.666343325454470614e-01 1.475819086896248966e-01 3.011346896834999343e-01 5.266184400000000210e-01
7.562210360708891965e-01 4.151839679285735940e-01 1.764016681579845258e-01 2.776401976433614527e-01 1.447358908454581261e-01 2.894544323062985258e-01 8.917739928061733101e-01 3.446842832951519386e-01 7.076022800000000279e-01
8.725625000756040972e-01 4.786100242689561579e-02 2.867557991804368100e-01 3.037731072092610396e-01 2.733326718161221969e-02 6.128856816621658377e-01 8.272426588156529537e-01 7.115942480045969187e-01 8.730418800000000479e-01
8.129773682402063884e-02 9.505006831005752277e-01 8.981738458373293987e-01 3.618963397359632461e-01 4.778509999017271914e-02 2.390406066024201581e-01 3.964278513819153860e-01 5.533328775822118351e-01 6.909965200000000030e-01
2.615278196650996367e-01 3.874904749991429087e-01 3.877939429079045319e-01 8.885599000682924409e-01 7.459008583074384635e-01 5.076503564495395970e-01 6.767413305666319934e-01 7.310402510853131197e-01 9.604634800000000361e-01
1.682376720279679660e-01 6.410744968155769330e-01 9.449116575254812300e-01 3.446810467253460519e-01 7.488701123691079431e-01 9.664815395749553062e-01 2.647997057143279820e-01 1.268370874292266137e-01 1.963064900000000002e-01
3.547425223729231969e-01 2.826042836583375628e-01 8.632002284582780405e-01 6.549274952843762154e-01 6.479194408288613261e-01 7.223900825868451170e-01 7.032939525153959481e-01 2.116174326970168273e-01 3.328768300000000124e-01
7.138829334083580669e-01 9.615940760025749601e-01 6.211371338258794284e-01 9.462720596732066003e-02 1.475365153202515267e-01 2.452211379761913279e-01 4.740406403292026227e-01 2.362557747500382277e-03 3.881636800000000109e-01
3.477973773305240712e-01 8.191623296351111527e-01 5.097254893996320257e-01 5.091080224528554687e-01 9.217424185050104857e-02 3.593091847423658391e-01 9.375824355641242391e-01 8.019974163626077956e-01 4.702210700000000188e-01
9.953454616946357802e-01 1.624203607742598088e-01 1.259982356302917217e-01 1.867094287033380096e-01 7.160019389648821786e-01 3.845984494713263757e-01 6.253736869324458825e-01 7.734088588970954303e-01 1.143629400000000018e+00
5.443385615714344539e-01 1.939974309675592812e-01 2.070545120080183876e-01 5.791319004477266663e-01 2.903276187860318602e-01 3.209494572379150146e-01 4.613739709034753167e-02 6.605348974219118485e-01 1.105273600000000078e+00
2.271911037886026330e-02 8.667797416152217549e-01 4.386050305960221829e-01 6.556504137747511951e-01 7.311561490364529847e-01 8.249108768695925242e-01 1.453775676576098408e-01 6.832676667324377728e-02 8.029692299999999783e-01
8.019169315038352508e-01 4.036017037706508548e-01 8.758624922331730289e-01 2.403828739103482937e-01 9.605004508217505066e-01 9.055893859094825693e-01 8.483101574877223161e-01 5.966534817399999913e-01 3.964636500000000008e-01
8.276312565095126361e-01 4.005528217065955632e-01 4.232203767670715822e-01 3.447794620968036572e-01 1.465002763059974344e-01 5.492504436615639474e-01 4.298609035404215017e-01 2.516699923119075644e-01 6.105049799999999749e-01
9.766256647350854969e-01 1.621000832670585479e-01 3.213666171230192825e-01 3.082409237078830300e-01 6.783292182697046035e-01 9.741770965088349943e-01 5.096426001749987389e-01 6.407539045245573828e-01 1.090892900000000054e+00
9.437249587297136255e-01 8.115715426129048726e-01 5.674257738997113831e-01 4.255581029138776339e-01 1.911947984500632636e-01 3.061892805940857887e-02 2.182642016156104980e-01 8.693485241595771962e-01 7.273030299999999615e-01
2.154054598317511893e-02 5.944912714431298539e-01 8.368432011522487501e-01 4.674866111375172717e-01 7.803353121866208886e-01 3.908606052123511088e-01 6.874273864271079892e-01 8.599276961252001472e-01 6.861857199999999990e-01
9.952843735852086038e-01 4.217380503080486731e-01 6.652159315587792277e-01 9.070888776428533973e-01 4.280907807899094752e-01 5.442202309927883785e-01 8.409519969578169718e-01 6.474454215201984608e-01 2.613191599999999948e-01
5.179630992802426448e-01 1.934075454401075200e-01 2.978449165948066080e-01 6.495690717364216438e-01 8.742322078849985578e-01 4.512222657596046682e-01 7.784002657612277831e-01 2.453966853726379793e-01 7.364821400000000073e-01
7.626224396394407634e-01 9.533752541074611564e-01 2.618398722278766355e-01 6.793899004819248244e-02 3.881700030468628881e-01 8.033020920156264122e-01 6.142460306532717684e-01 2.873187027454204845e-01 8.809571699999999561e-01
4.531229425738028116e-01 6.965936970239722248e-01 1.611639644947416294e-01 1.211846450622418025e-01 9.959467586245623894e-01 8.125843111388302287e-01 4.904571249111194797e-02 3.206240485850233579e-01 1.220311300000000099e+00
7.332556346061375185e-02 3.182920222250497644e-01 2.020709713624646020e-01 6.993159388163159296e-01 8.302882053486944081e-01 7.820360804728322401e-01 1.878239144037457953e-02 6.468601083825437081e-01 1.342442300000000088e+00
2.827592579045753451e-01 7.168417931936843512e-01 6.852378383163636455e-01 8.636193872836717134e-01 8.984690460721269645e-01 4.789867415881801649e-01 4.523273956752676406e-01 4.158525796331110080e-01 6.081658199999999681e-01
9.791548843652067013e-01 6.004760550622644244e-01 7.859992619226345845e-01 3.201812075773371458e-01 6.938633900745103666e-01 3.306437620908699859e-01 5.258478103111724478e-02 9.035633706325063574e-01 2.397365200000000085e-01
4.494674351990132211e-01 9.998962544085111537e-01 1.820817760816649256e-01 3.373175950680157298e-02 2.466892480246086761e-01 7.185997375934352061e-01 4.922641841061860535e-01 4.598207369011425572e-01 8.056081000000000492e-01
6.396942576731472485e-01 5.118141716859976320e-01 7.468717995014396704e-01 4.067541755842694062e-01 3.778265575093233686e-01 5.559841085122366744e-01 1.789334882227631707e-01 2.990468281728863031e-01 6.575367100000000242e-01
5.494147542650419380e-01 9.802850905933944148e-01 6.061321890640593013e-01 5.433773734186535531e-01 1.718000625035077111e-01 1.199680799915615048e-01 7.458085860168780501e-01 2.813422509768757629e-01 5.912703499999999446e-01
3.321387695193063205e-01 9.335854084865675695e-01 3.366703963140570965e-01 9.451845454591480955e-01 8.472030539811095107e-01 7.278005297480971691e-01 9.203728042982770585e-01 9.533089028645487240e-01 6.363875399999999738e-01
8.402028328966122395e-01 1.154310568842585316e-01 7.627024830385613630e-01 6.937178723900319088e-01 1.565682308046917326e-01 1.570961350510289289e-01 4.221560213876027756e-01 8.805668826132708737e-01 6.452021000000000006e-01
2.520564409564481911e-01 5.088175230919891323e-01 6.565066122799635417e-01 8.107008844901202327e-01 8.727055929752092212e-01 5.917516566288890667e-01 3.125152113124890496e-02 2.594355199554323477e-01 8.260961700000000185e-01
9.944257975563610685e-01 6.196593502839219392e-01 9.290855865739824360e-01 2.380218634522464072e-01 7.326867496033522276e-01 1.232918285561623861e-01 9.927704541514924541e-01 5.362229441042487554e-02 4.902980900000000197e-01
8.879925479509820363e-02 3.874293481857716825e-01 8.903349650766149148e-01 6.776194395689274508e-01 6.825930787026889268e-01 5.770960121544116417e-01 4.411168402301629543e-02 6.512512056645319847e-01 7.836127299999999796e-01
3.302541201685560424e-01 6.137674028932190717e-01 6.474748672178574083e-01 3.412989357912540322e-01 8.464715330966960938e-01 8.641908644322001676e-01 1.039292581049931496e-01 1.592409284555050819e-01 9.071827599999999769e-01
1.672053498285872020e-01 3.694640688651712468e-01 1.415843502641541685e-01 8.322162958876754280e-01 8.634588366459013953e-01 9.288597967054345039e-01 3.210733436363031323e-01 3.981339763034476564e-01 1.204873199999999978e+00
5.699179993201686223e-03 6.957705956088842125e-01 1.472871486711472278e-01 7.178338384125125815e-01 3.388394708791878651e-01 5.627073303342949862e-01 3.657231432091050394e-01 3.390536969326823913e-01 6.478045599999999737e-01
7.689362443234057931e-01 4.855187771403035590e-01 9.885074675660263654e-01 9.822747251386076961e-01 9.845338040228841514e-01 9.044732553877982140e-02 6.929055250352138540e-01 1.517742342313987414e-01 5.932157799999999703e-01
5.614956234619341569e-01 6.929562473420963764e-02 5.344364087267828856e-01 8.442250600683396389e-01 3.295775518623278444e-02 6.899095700582831281e-01 8.995519019930658944e-01 2.813572964979360602e-03 8.158633400000000480e-01
3.605094309026632415e-01 1.732799679677926030e-01 4.176572610772167349e-01 4.766396161052215974e-01 5.687169084212827519e-01 4.741113936212134061e-01 5.328598731903810837e-01 3.759937227397489035e-01 1.208550400000000025e+00
6.312510660177511612e-01 6.963524017772934060e-01 8.277070664970908043e-01 6.863061062268905888e-01 1.300082511379098693e-01 4.100205985555571697e-01 3.779609988712787638e-01 5.184236100700440053e-01 6.368866499999999986e-01
6.550233303098061954e-01 2.631247611885673132e-01 1.233078153467058735e-01 2.856754607049077355e-01 5.254308834371338444e-01 4.902264077258289277e-01 3.465512944160376030e-01 4.687842722029426645e-01 1.093550400000000034e+00
1.663680384464812922e-01 5.957456985769409297e-01 9.919904312882156239e-01 3.039314149909088103e-01 6.979947847103697978e-01 1.910988208833699908e-01 5.154445669927292251e-01 8.319979145882047122e-01 7.017984600000000128e-01
9.340330229777240589e-01 5.032207231548413429e-01 6.897480366349445502e-02 2.149529017154688804e-02 6.758176685389385430e-01 9.402845973637783406e-01 7.187317669189986491e-01 5.979530445948224582e-01 9.077393799999999846e-01
1.411870677077175507e-01 5.618558497822409015e-01 8.712619394423215535e-01 8.219963752498157250e-01 9.840831891954819888e-01 5.342799577936082622e-01 9.021879299260098239e-01 7.622462991617889871e-02 2.714011100000000010e-01
7.482557546176912266e-01 9.626907105165973810e-01 1.063430182882176278e-01 1.286198185892672985e-02 4.603484801355581246e-01 4.244746543715711140e-01 8.305103631120358543e-01 2.318285943393034731e-01 8.655358100000000166e-01
9.786894496346565386e-03 2.484626186234065170e-01 8.815779601300068880e-01 7.744534081214158316e-01 9.726320652417687063e-01 3.621802407519260081e-01 3.095802784030322607e-01 4.265291336780688836e-01 7.950720500000000301e-01
4.660443478664460515e-01 1.890351351205949437e-01 4.773492202581577915e-01 2.454107476514542086e-01 2.113671641129649670e-02 6.271236463821129314e-01 2.280038858188147000e-01 2.037985433081325737e-01 5.860667600000000199e-01
2.275662019704687289e-01 4.721970861909396966e-01 1.051946468158471149e-02 8.180598718399859637e-01 9.135247703018374299e-01 4.801157912187691834e-01 3.600162264611654339e-01 6.934012440731381899e-01 1.285273099999999946e+00
4.168787624179329798e-01 1.897751031781582109e-01 4.714647961194180503e-01 8.763760025705750190e-01 7.088861848815811717e-01 3.020926428449509094e-01 7.897872270658772287e-01 2.180851941560302265e-02 4.454446400000000028e-01
9.617529543374817580e-01 9.078869983535360344e-01 1.169151982340641549e-01 6.434002235401659053e-01 7.083953728558349816e-01 9.732437508264080162e-01 9.689365619226366633e-01 3.746087224775752067e-01 5.831632700000000114e-01
9.965190919282775894e-01 2.374845332640549977e-01 5.573822841250242188e-01 4.254236705797074802e-01 4.601823017914732361e-01 3.479646362118448133e-01 5.222947966288309374e-01 2.586818549869164263e-01 9.097630300000000281e-01
2.682482024847676061e-01 6.953343452375059242e-01 4.592062959342629869e-02 2.088209684382059117e-01 1.798422399240152680e-01 7.618576562347920689e-01 8.349033503646974275e-01 3.969450488385322662e-01 1.045768400000000042e+00
1.094881325762864788e-01 1.540466049135809645e-01 4.228961460589721888e-01 7.419854138147125022e-02 9.976824931953340858e-01 4.202062510886777069e-01 1.326608228697278014e-01 3.723681854031240523e-01 8.983924399999999588e-01
