5.729005000000000347e-01 5.522759999999999891e-01 6.058624999999999705e-01 5.019179000000000279e-01 6.696735000000000326e-01 3.899405000000000232e-01 -8.519879999999999676e-01
7.235359999999999570e-01 7.154004999999999947e-01 7.461054999999999771e-01 6.778245000000000520e-01 6.363729999999999665e-01 2.347409999999999775e-01 -7.604910000000000281e-01
4.697316500000000006e-01 4.510572999999999944e-01 5.012959599999999849e-01 3.893949999999999911e-01 6.513044999999999529e-01 2.717775000000000052e-01 -4.897719999999999851e-01
6.696619999999999795e-01 6.692879999999999940e-01 6.875090000000000368e-01 6.264469999999999761e-01 6.716029999999999500e-01 2.996745000000000103e-01 -7.251250000000000195e-01
5.993249999999999966e-01 5.937949999999999617e-01 6.308424999999999727e-01 5.472063999999999817e-01 6.600610000000000088e-01 3.936565000000000203e-01 -7.621630000000000349e-01
4.334375000000000311e-01 3.971684999999999799e-01 4.480215000000000169e-01 3.186315000000000119e-01 6.523539999999999894e-01 3.171515000000000306e-01 -4.154329999999999967e-01
4.679559999999999831e-01 4.368555000000000077e-01 4.963891799999999854e-01 3.747399999999999620e-01 6.383940000000000170e-01 3.443454999999999711e-01 -5.732460000000000333e-01
4.977500049999999954e-01 4.623096500000000164e-01 5.121365500000000237e-01 4.016230000000000078e-01 6.762814999999999799e-01 2.820384999999999698e-01 -7.054329999999999767e-01
4.651930000000000232e-01 4.294235000000000135e-01 4.982623899999999995e-01 3.662535000000000096e-01 6.848024999999999807e-01 3.446409999999999751e-01 -6.851509999999999545e-01
5.408353500000000480e-01 5.050105999999999762e-01 5.567294999999999883e-01 4.589957499999999802e-01 6.896124999999999616e-01 3.023305000000000020e-01 -8.844410000000000327e-01
5.277749000000000468e-01 5.074803500000000245e-01 5.666970000000000063e-01 4.600966000000000222e-01 6.695805000000000229e-01 3.624245000000000383e-01 -7.275920000000000165e-01
5.707679999999999421e-01 5.684080000000000243e-01 6.043365000000000542e-01 5.257536000000000431e-01 6.636400000000000077e-01 3.436285000000000034e-01 -6.735729999999999773e-01
4.438309999999999755e-01 4.111580000000000235e-01 4.603618999999999906e-01 3.501410000000000355e-01 6.364564999999999806e-01 3.152369999999999894e-01 -4.324620000000000131e-01
5.784259999999999957e-01 5.537935000000000496e-01 6.043155000000000054e-01 5.047984850000000190e-01 6.722090000000000565e-01 3.485699999999999910e-01 -8.786450000000000093e-01
5.237680999999999587e-01 5.020007899999999745e-01 5.522989999999999844e-01 4.487970000000000015e-01 6.787769999999999637e-01 3.265115000000000101e-01 -6.866940000000000266e-01
6.414094999999999658e-01 6.243644999999999889e-01 6.505944999999999645e-01 5.776209999999999400e-01 6.482904999999999918e-01 3.445199999999999929e-01 -9.009080000000000421e-01
5.756189999999999918e-01 5.465299000000000129e-01 6.116264999999999619e-01 5.077846999999999777e-01 6.523210000000000397e-01 3.664115000000000011e-01 -7.466660000000000519e-01
4.424445000000000183e-01 4.154400000000000315e-01 4.814081499999999791e-01 3.538459999999999939e-01 6.362984999999999891e-01 2.650299999999999878e-01 -5.001120000000000010e-01
4.268715000000000148e-01 3.907030000000000225e-01 4.486625000000000196e-01 3.186299999999999688e-01 6.520854999999999846e-01 2.898315000000000197e-01 -2.349449999999999872e-01
4.729121000000000019e-01 4.408130000000000104e-01 5.087443499999999563e-01 3.922069999999999723e-01 6.509445000000000370e-01 3.810594999999999954e-01 -5.978900000000000325e-01
5.294767000000000223e-01 5.011113299999999660e-01 5.370646500000000323e-01 4.325154999999999972e-01 2.603579999999999783e-01 4.328830000000000178e-01 -1.000199999999999978e+00
5.931619999999999671e-01 5.986654999999999616e-01 6.140510000000000135e-01 5.328426499999999733e-01 2.559690000000000021e-01 2.856115000000000181e-01 -9.590349999999999708e-01
5.794175000000000297e-01 5.760250000000000092e-01 5.807204999999999728e-01 5.181748000000000465e-01 2.200945000000000262e-01 4.519395500000000232e-01 -6.512499999999999956e-01
5.178597999999999812e-01 5.184866999999999670e-01 5.535489999999999577e-01 4.480729999999999991e-01 2.368735000000000146e-01 3.659965000000000024e-01 -6.359799999999999898e-01
4.688910499999999759e-01 4.629814999999999903e-01 4.886175500000000116e-01 3.844164999999999943e-01 2.532425000000000370e-01 3.297025000000000095e-01 -6.110449999999999493e-01
4.035174999999999734e-01 4.117574999999999985e-01 3.859704999999999941e-01 3.511710000000000109e-01 2.648699999999999943e-01 3.401830000000000132e-01 -6.270210000000000505e-01
8.552035000000000053e-01 8.634720000000000173e-01 8.847194999999999920e-01 8.384220000000000006e-01 2.073294999999999999e-01 3.468269999999999964e-01 -8.015759999999999552e-01
5.618149999999999533e-01 5.740524999999999656e-01 5.985829999999999762e-01 5.061179999999999568e-01 1.850330000000000030e-01 4.465704999999999814e-01 -7.224340000000000206e-01
5.571924999999999795e-01 5.478974500000000081e-01 5.792825000000000335e-01 4.862060000000000271e-01 2.456774999999999931e-01 4.330490000000000173e-01 -8.431170000000000053e-01
7.630985000000000129e-01 7.707880000000000287e-01 7.875510000000000010e-01 7.302404999999999591e-01 2.192704999999999793e-01 2.945984999999999854e-01 -7.319449999999999568e-01
5.967025000000000245e-01 5.823074999999999779e-01 6.175874999999999559e-01 5.311350999999999711e-01 2.275349999999999873e-01 3.285460000000000047e-01 -9.628959999999999742e-01
4.583167000000000213e-01 4.460235000000000172e-01 4.676000499999999893e-01 3.895305000000000017e-01 2.365499999999999825e-01 2.701390000000000180e-01 -8.925659999999999705e-01
5.818805000000000227e-01 6.000889999999999835e-01 6.161029999999999562e-01 5.220209500000000391e-01 2.062149999999999817e-01 3.996414999999999829e-01 -5.773239999999999483e-01
5.980404999999999749e-01 5.912079999999999558e-01 6.199185000000000390e-01 5.222583499999999823e-01 1.824919999999999876e-01 3.224605000000000388e-01 -1.073050000000000059e+00
4.834977999999999776e-01 4.628946999999999923e-01 5.055796500000000471e-01 4.158450000000000202e-01 5.802475000000000271e-01 3.867240000000000122e-01 -7.707690000000000374e-01
4.866606500000000279e-01 4.717871000000000148e-01 5.220458500000000335e-01 4.102235000000000187e-01 5.732549999999999590e-01 3.404234999999999900e-01 -7.147459999999999924e-01
5.029142349999999873e-01 5.029445249999999756e-01 5.492754499999999984e-01 4.224714999999999998e-01 5.632304999999999673e-01 4.709410499999999722e-01 -3.468490000000000184e-01
5.903680000000000039e-01 5.893479999999999830e-01 6.252510000000000012e-01 5.298179499999999820e-01 5.293554499999999496e-01 4.731235500000000038e-01 -6.566180000000000350e-01
4.922751499999999947e-01 4.904964499999999727e-01 5.297028499999999474e-01 4.126889999999999725e-01 5.499314499999999883e-01 4.720949500000000132e-01 -4.539090000000000069e-01
4.335195000000000021e-01 4.106894999999999851e-01 4.678826500000000110e-01 3.344360000000000110e-01 5.662589999999999568e-01 3.519114999999999882e-01 -7.043319999999999581e-01
3.604950000000000099e-01 3.363889999999999936e-01 3.943984999999999852e-01 2.485565000000000135e-01 5.604525000000000201e-01 3.557449999999999779e-01 -6.041609999999999481e-01
4.522060999999999997e-01 4.497714999999999907e-01 4.937888999999999751e-01 3.632340000000000013e-01 5.419990999999999559e-01 4.730884000000000200e-01 -4.548630000000000173e-01
4.472519999999999829e-01 4.106219999999999870e-01 4.746996500000000285e-01 3.484095000000000386e-01 5.816365000000000007e-01 3.436095000000000121e-01 -6.908069999999999489e-01
4.848142999999999758e-01 4.641756999999999689e-01 5.026874649999999445e-01 4.039320000000000133e-01 5.484535999999999856e-01 3.768135000000000234e-01 -6.489190000000000236e-01
4.711332500000000034e-01 4.312345000000000206e-01 5.062307000000000334e-01 3.779390000000000249e-01 5.971119999999999761e-01 4.747415500000000121e-01 -7.186050000000000493e-01
4.548565999999999998e-01 4.392865000000000242e-01 4.958196349999999808e-01 3.646424999999999805e-01 5.687204999999999622e-01 4.395789999999999975e-01 -4.063820000000000210e-01
3.812579999999999858e-01 3.579204999999999748e-01 4.192945000000000144e-01 2.857165000000000399e-01 5.659140000000000281e-01 3.700924999999999909e-01 -5.915219999999999922e-01
4.929985000000000062e-01 4.748416999999999777e-01 5.199570500000000317e-01 4.164240000000000164e-01 5.475700999999999485e-01 3.414484999999999881e-01 -6.549009999999999554e-01
4.615022999999999764e-01 4.447984999999999856e-01 4.952639349999999885e-01 3.783940000000000081e-01 5.569570000000000354e-01 4.278180000000000316e-01 -3.852749999999999786e-01
5.711034999999999862e-01 5.500209999999999821e-01 5.919360000000000177e-01 5.051983500000000182e-01 5.933960000000000345e-01 4.516255000000000130e-01 -7.583450000000000468e-01
5.176431999999999700e-01 5.027154649999999725e-01 5.517754999999999743e-01 4.413405000000000244e-01 5.295581000000000316e-01 4.411404999999999910e-01 -6.715969999999999995e-01
5.377148999999999957e-01 5.075328000000000062e-01 5.491983000000000281e-01 4.654423999999999784e-01 5.990090000000000137e-01 4.256739999999999968e-01 -8.260319999999999885e-01
4.608152500000000096e-01 4.285130000000000328e-01 4.830956000000000139e-01 3.841860000000000275e-01 5.909309999999999841e-01 4.293580000000000174e-01 -7.250569999999999515e-01
4.078605000000000147e-01 3.951100000000000168e-01 4.427254999999999940e-01 3.270210000000000061e-01 5.576284999999999714e-01 3.731459999999999777e-01 -4.929540000000000033e-01
4.575977999999999990e-01 4.299115000000000020e-01 4.785036000000000289e-01 3.791154999999999942e-01 5.823144999999999571e-01 3.674290000000000056e-01 -7.618749999999999689e-01
4.547849999999999948e-01 4.334605000000000263e-01 4.819942500000000130e-01 3.737320000000000086e-01 5.742325000000000346e-01 3.572429999999999772e-01 -7.064799999999999969e-01
5.428954500000000571e-01 5.295732499999999954e-01 5.647659999999999902e-01 4.703854499999999828e-01 5.633110000000000062e-01 4.229134999999999978e-01 -6.725830000000000419e-01
4.382309999999999817e-01 4.225125000000000131e-01 4.710032499999999844e-01 3.430745000000000045e-01 5.358181499999999930e-01 4.383070000000000022e-01 -4.836630000000000096e-01
4.068399999999999794e-01 3.910669999999999980e-01 4.484879999999999978e-01 2.967130000000000045e-01 5.724310000000000231e-01 4.750262499999999832e-01 -5.457269999999999621e-01
5.845394999999999897e-01 5.829674999999999718e-01 6.141174999999999828e-01 5.239416000000000073e-01 5.488518999999999481e-01 3.987175000000000025e-01 -5.823199999999999488e-01
4.260470000000000090e-01 4.146515000000000062e-01 4.628554999999999753e-01 3.497480000000000033e-01 5.617545000000000455e-01 3.866640000000000077e-01 -5.451059999999999794e-01
5.049765050000000199e-01 4.763036500000000228e-01 5.358000000000000540e-01 4.233080000000000176e-01 5.946255000000000290e-01 4.638923500000000089e-01 -7.042920000000000291e-01
4.803433999999999759e-01 4.733881999999999812e-01 5.137722500000000414e-01 3.970130000000000048e-01 5.398267500000000219e-01 3.632140000000000368e-01 -6.581780000000000408e-01
4.924588999999999772e-01 4.815401999999999738e-01 5.297147500000000120e-01 4.159484999999999988e-01 5.525404999999999900e-01 3.880425000000000124e-01 -5.670500000000000540e-01
4.299930000000000141e-01 4.100599999999999801e-01 4.620568999999999926e-01 3.460914999999999964e-01 5.340946500000000041e-01 3.783309999999999729e-01 -6.300820000000000309e-01
5.033154850000000069e-01 4.844072999999999851e-01 5.361567499999999598e-01 4.204529999999999657e-01 5.768940000000000179e-01 4.480824999999999947e-01 -6.599270000000000413e-01
4.177115000000000133e-01 4.079610000000000181e-01 4.591278500000000040e-01 3.150279999999999747e-01 5.708045000000000480e-01 4.628616500000000133e-01 -4.564219999999999944e-01
4.722955500000000084e-01 4.374695000000000111e-01 4.965782400000000041e-01 3.904389999999999805e-01 5.831165000000000376e-01 4.420175000000000076e-01 -6.340139999999999665e-01
5.989115000000000411e-01 5.867780000000000218e-01 6.203969999999999763e-01 5.338401999999999870e-01 5.704854999999999787e-01 3.858949999999999880e-01 -7.314289999999999958e-01
4.552279000000000186e-01 4.332524999999999848e-01 4.879972000000000198e-01 3.682699999999999863e-01 5.434261000000000230e-01 4.407004999999999950e-01 -5.005049999999999777e-01
4.022020000000000040e-01 3.693115000000000148e-01 4.354405000000000081e-01 3.010025000000000062e-01 5.407869499999999885e-01 3.423100000000000032e-01 -6.139539999999999997e-01
4.602307999999999955e-01 4.243730000000000002e-01 4.955942899999999929e-01 3.635734999999999939e-01 5.848634999999999806e-01 4.606876500000000041e-01 -6.485060000000000269e-01
4.330554999999999821e-01 3.747194999999999832e-01 4.475525000000000198e-01 3.187940000000000218e-01 5.907740000000000213e-01 4.074165000000000147e-01 -7.020290000000000141e-01
4.303325000000000067e-01 3.933570000000000122e-01 4.414465000000000194e-01 3.223544999999999883e-01 5.739319999999999977e-01 3.725714999999999999e-01 -9.082040000000000113e-01
4.286714999999999831e-01 4.143944999999999990e-01 4.648706000000000227e-01 3.573425000000000074e-01 5.297476500000000144e-01 3.619044999999999623e-01 -6.232870000000000354e-01
4.656953999999999816e-01 4.425005000000000188e-01 5.016864250000000469e-01 3.717979999999999619e-01 5.389848499999999598e-01 4.257785000000000042e-01 -4.624860000000000082e-01
5.098253999999999841e-01 4.960995349999999804e-01 5.401196000000000330e-01 4.398015000000000119e-01 5.718284999999999618e-01 4.057585000000000219e-01 -6.919380000000000530e-01
4.160070000000000157e-01 3.970905000000000129e-01 4.545636000000000121e-01 3.118094999999999617e-01 5.388003999999999571e-01 4.593885999999999803e-01 -3.325469999999999815e-01
4.180464999999999876e-01 4.159269999999999912e-01 4.619565999999999950e-01 3.230724999999999847e-01 5.572239999999999416e-01 4.699601500000000209e-01 -4.409250000000000114e-01
5.203465999999999925e-01 5.092535000000000256e-01 5.499762000000000262e-01 4.483779999999999988e-01 5.360188500000000467e-01 3.455135000000000289e-01 -7.000119999999999676e-01
5.577149999999999608e-01 5.272788000000000475e-01 5.606409999999999449e-01 4.802416500000000199e-01 6.035939999999999639e-01 4.489250000000000185e-01 -8.768690000000000095e-01
4.294629999999999836e-01 3.917910000000000004e-01 4.451105000000000200e-01 3.302505000000000024e-01 5.833079999999999377e-01 4.032275000000000165e-01 -6.716929999999999845e-01
3.854164999999999952e-01 3.668099999999999694e-01 4.230990000000000029e-01 2.786520000000000108e-01 5.399110000000000298e-01 3.975640000000000285e-01 -4.713519999999999932e-01
4.124749999999999805e-01 3.926184999999999814e-01 4.468745000000000078e-01 3.217339999999999645e-01 5.462216500000000030e-01 3.604914999999999647e-01 -5.664139999999999731e-01
3.791875000000000107e-01 3.550274999999999959e-01 4.174329999999999985e-01 2.546539999999999915e-01 5.476309499999999497e-01 4.554038999999999726e-01 -2.917029999999999901e-01
5.048249049999999905e-01 4.903146500000000185e-01 5.390371499999999649e-01 4.262075000000000169e-01 5.537035000000000151e-01 3.573040000000000105e-01 -5.838470000000000049e-01
3.727975000000000039e-01 3.602079999999999727e-01 4.129939999999999722e-01 2.769880000000000120e-01 5.527355000000000462e-01 4.144725000000000215e-01 -4.562559999999999949e-01
5.057306999999999775e-01 4.692142999999999731e-01 5.090892999999999669e-01 4.151090000000000058e-01 5.895080000000000320e-01 3.924905000000000199e-01 -6.849490000000000300e-01
4.080774999999999819e-01 3.881689999999999863e-01 4.465780000000000305e-01 3.188374999999999959e-01 5.400072000000000205e-01 3.815585000000000226e-01 -5.978250000000000508e-01
4.903252000000000166e-01 4.504023999999999806e-01 5.076559999999999961e-01 4.107905000000000029e-01 5.928424999999999390e-01 4.410534999999999872e-01 -7.073700000000000543e-01
4.521028500000000006e-01 4.368219999999999881e-01 4.899566000000000199e-01 3.679105000000000292e-01 5.299531499999999840e-01 3.945619999999999683e-01 -5.781169999999999920e-01
5.262375500000000539e-01 5.141748499999999611e-01 5.528469999999999773e-01 4.539554000000000089e-01 5.509395000000000264e-01 4.355315000000000158e-01 -6.691439999999999610e-01
4.039599999999999858e-01 3.730904999999999916e-01 4.316030000000000144e-01 3.115394999999999692e-01 5.770524999999999682e-01 4.094395000000000118e-01 -6.025120000000000475e-01
7.199599999999999334e-01 7.263254999999999573e-01 7.413020000000000165e-01 6.870964999999999989e-01 5.637429999999999941e-01 4.070145000000000013e-01 -7.559270000000000156e-01
4.496875000000000178e-01 4.181770000000000209e-01 4.839277499999999899e-01 3.593125000000000346e-01 5.863985000000000447e-01 4.732953999999999772e-01 -6.917969999999999953e-01
4.948597499999999871e-01 4.647728999999999888e-01 5.056884999999999852e-01 4.081604999999999817e-01 5.913570000000000215e-01 4.176205000000000056e-01 -6.247810000000000308e-01
5.511985000000000356e-01 5.479828500000000213e-01 5.865390000000000326e-01 4.975267549999999872e-01 5.573185000000000500e-01 4.018840000000000190e-01 -6.293549999999999978e-01
4.017505000000000104e-01 3.722300000000000053e-01 4.395415000000000294e-01 2.961424999999999752e-01 5.327880000000000393e-01 4.107480000000000020e-01 -4.058970000000000078e-01
3.943559999999999843e-01 3.638945000000000096e-01 4.326814999999999967e-01 2.729289999999999772e-01 5.568119999999999736e-01 4.553952000000000000e-01 -4.241750000000000242e-01
6.065715000000000412e-01 6.071885000000000199e-01 6.327534999999999688e-01 5.598575000000000079e-01 5.290454500000000282e-01 4.251050000000000106e-01 -6.118510000000000337e-01
4.334649999999999892e-01 4.218834999999999669e-01 4.730036499999999977e-01 3.487974999999999826e-01 5.297112499999999669e-01 3.744810000000000083e-01 -5.867149999999999865e-01
4.425020000000000064e-01 4.353099999999999747e-01 4.847328000000000192e-01 3.446305000000000063e-01 5.783899999999999597e-01 4.653621500000000299e-01 -5.328079999999999483e-01
3.956379999999999897e-01 3.659974999999999756e-01 4.330610000000000293e-01 2.815794999999999826e-01 5.665215000000000112e-01 4.530918500000000182e-01 -4.894669999999999854e-01
5.461909999999999821e-01 5.403533000000000364e-01 5.793724999999999570e-01 4.803655000000000008e-01 5.587339999999999529e-01 3.395595000000000141e-01 -7.098849999999999882e-01
4.326530000000000098e-01 4.237765000000000004e-01 4.756547999999999887e-01 3.355485000000000273e-01 5.600654999999999939e-01 4.412134999999999807e-01 -4.425930000000000142e-01
6.149535000000000418e-01 6.033699999999999619e-01 6.328190000000000204e-01 5.501335000000000530e-01 5.301235499999999989e-01 4.582712999999999925e-01 -7.455730000000000413e-01
5.505824999999999747e-01 5.223830499999999599e-01 5.773835000000000495e-01 4.663982999999999879e-01 5.737225000000000241e-01 4.274519999999999986e-01 -7.442640000000000366e-01
4.099499999999999811e-01 3.696685000000000110e-01 4.288675000000000126e-01 3.146394999999999609e-01 5.826375000000000304e-01 4.246159999999999934e-01 -7.055829999999999602e-01
4.533193999999999835e-01 4.347145000000000037e-01 4.841247499999999926e-01 3.596070000000000100e-01 5.443844500000000197e-01 4.166144999999999987e-01 -5.468239999999999768e-01
8.309154999999999180e-01 8.414110000000000200e-01 8.387974999999999737e-01 8.181085000000000163e-01 4.090349999999998154e-02 5.286062999999999734e-01 -6.843430000000000346e-01
2.096934999999999771e-01 2.323859999999999815e-01 2.132054999999999922e-01 1.400699999999999723e-01 7.816050000000002163e-02 5.676219999999999599e-01 -5.722409999999999997e-01
4.699193999999999871e-01 4.917407999999999779e-01 5.011817549999999510e-01 4.080234999999999834e-01 6.313400000000002343e-02 5.619399999999999951e-01 -4.280280000000000196e-01
6.502304999999999335e-01 6.548855000000000093e-01 6.719595000000000429e-01 5.979455000000000187e-01 4.651800000000000379e-02 6.132944999999999647e-01 -5.160649999999999959e-01
4.745932500000000220e-01 4.980301149999999955e-01 5.073208500000000454e-01 4.170015000000000249e-01 6.496150000000000535e-02 5.519524999999999570e-01 -4.194140000000000090e-01
4.256809999999999761e-01 4.309855000000000214e-01 4.424775000000000236e-01 3.721879999999999633e-01 3.523100000000001231e-02 5.928069999999999729e-01 -5.957630000000000425e-01
7.811159999999999215e-01 8.012755000000000294e-01 8.099620000000000708e-01 7.813065000000000149e-01 4.028949999999997811e-02 5.403911000000000131e-01 -5.027160000000000517e-01
4.580822999999999978e-01 4.650638999999999745e-01 4.823561499999999835e-01 3.921709999999999918e-01 4.820500000000005336e-03 7.007835000000000036e-01 -6.211290000000000422e-01
